number,value,datetime_start,datetime_complete,duration,params_embedding_mode,params_learning_rate,params_n_nodes_layer_0,params_n_nodes_layer_1,params_n_nodes_layer_2,params_n_nodes_layer_3,params_num_hidden_layers,params_segmentation_dropout_rate,params_total_updates,params_updates_per_epoch,params_weight_decay_embedding,params_weight_decay_segmentation,user_attrs_test/rho2,user_attrs_test_acc,state
95,0.3149050176143646,2025-10-20 22:53:39.514655,2025-10-20 22:53:41.968110,2,class-specific,0.07279736546391469,256,128,64.0,256.0,4,0.2557390904502407,600,40,0.00024491507055321476,0.00033045298729002736,0.5456880331039429,0.8632000088691711,COMPLETE
56,0.314909428358078,2025-10-20 22:52:15.956693,2025-10-20 22:52:19.396049,3,shared,0.027475314283446246,256,256,128.0,,3,0.13294711256556024,1200,40,0.003898788904021668,0.0025891550618912,0.5456817150115967,0.8691999912261963,COMPLETE
143,0.3149186670780182,2025-10-20 22:55:14.611355,2025-10-20 22:55:16.457851,1,class-specific,0.08038250422152181,64,128,256.0,,3,0.2147041217692927,600,40,0.0009394646925752644,0.00038465796289371046,0.545668363571167,0.8676000237464905,COMPLETE
169,0.3149203658103943,2025-10-20 22:56:15.905404,2025-10-20 22:56:17.235131,1,class-specific,0.08966654550652942,64,128,256.0,,3,0.2113369586195262,1200,40,0.0068889041360752174,0.00682562170169467,0.545665979385376,0.8655999898910522,COMPLETE
99,0.3149261176586151,2025-10-20 22:53:46.054111,2025-10-20 22:53:50.318039,4,shared,0.03804165083832171,64,128,,,2,0.19649247299265551,1500,40,0.00015115098920288198,0.0017596367603186875,0.5456576943397522,0.8687999844551086,COMPLETE
32,0.31494981050491333,2025-10-20 22:51:07.494431,2025-10-20 22:51:10.637794,3,class-specific,0.010402920506291668,256,128,,,2,0.1982910504935804,1500,20,0.0004363496012409211,0.00016841862778112446,0.5456234812736511,0.868399977684021,COMPLETE
76,0.3149506151676178,2025-10-20 22:52:58.761893,2025-10-20 22:53:00.167524,1,class-specific,0.0706151909611153,256,128,256.0,,3,0.21957759893952591,1200,40,0.0017724970579726612,0.0003618445289895259,0.5456222295761108,0.8659999966621399,COMPLETE
57,0.31495401263237,2025-10-20 22:52:19.411461,2025-10-20 22:52:21.893339,2,class-specific,0.049152353113963904,64,128,,,2,0.18146658449121494,300,20,0.0002119217168115927,0.000318177373562565,0.5456173419952393,0.8704000115394592,COMPLETE
35,0.3149580657482147,2025-10-20 22:51:14.809054,2025-10-20 22:51:18.369217,3,shared,0.011645826881072706,128,64,,,2,0.22308766572373978,300,40,0.00017313737731224795,0.0001756692953769091,0.5456115007400513,0.8695999979972839,COMPLETE
116,0.31497591733932495,2025-10-20 22:54:19.020531,2025-10-20 22:54:20.667465,1,class-specific,0.05675421802290732,64,128,256.0,,3,0.19239773200015817,300,20,0.0002522575678024724,0.0001065749902321747,0.5455858707427979,0.8695999979972839,COMPLETE
151,0.31497758626937866,2025-10-20 22:55:30.242115,2025-10-20 22:55:32.165824,1,class-specific,0.053775240542658864,64,128,256.0,,3,0.1606678870406357,1500,20,0.0002593385876413934,0.00029928326033330414,0.5455833673477173,0.8704000115394592,COMPLETE
42,0.31499558687210083,2025-10-20 22:51:41.607582,2025-10-20 22:51:43.146869,1,class-specific,0.07798954912243702,256,64,256.0,,3,0.12016045330695216,600,10,0.0030271844211825264,0.003107813159952828,0.54555743932724,0.8695999979972839,COMPLETE
115,0.3149961531162262,2025-10-20 22:54:17.256038,2025-10-20 22:54:19.007154,1,class-specific,0.07528640845857232,64,128,256.0,,3,0.18510425513758322,1200,40,0.00022967192891153605,0.0001570444432452282,0.5455565452575684,0.8664000034332275,COMPLETE
43,0.31500110030174255,2025-10-20 22:51:43.159943,2025-10-20 22:51:44.736477,1,class-specific,0.05285256411298686,256,64,256.0,,3,0.18944885868797753,600,10,0.002818962368556007,0.0012825058403752555,0.5455495119094849,0.8679999709129333,COMPLETE
51,0.3150259852409363,2025-10-20 22:52:01.115484,2025-10-20 22:52:04.714202,3,shared,0.03955994213245464,256,256,128.0,,3,0.15484972328529192,1200,40,0.002324336945513141,0.007060020512061353,0.5455135703086853,0.8676000237464905,COMPLETE
40,0.3150716722011566,2025-10-20 22:51:37.208084,2025-10-20 22:51:39.877255,2,shared,0.019040369319867693,256,64,64.0,64.0,4,0.04950682899780417,900,40,0.009590418196552205,0.00025222928754388657,0.5454476475715637,0.8691999912261963,COMPLETE
126,0.3150801658630371,2025-10-20 22:54:40.562649,2025-10-20 22:54:43.356461,2,class-specific,0.013772431444363943,64,256,256.0,,3,0.1623075307311673,300,40,0.00014479051160973548,0.001189859409461164,0.5454354286193848,0.8655999898910522,COMPLETE
31,0.3150882422924042,2025-10-20 22:51:05.663947,2025-10-20 22:51:07.470307,1,class-specific,0.01785408695314156,64,128,,,2,0.13715196361064658,600,10,0.0002590233529426945,0.0002660698256200388,0.5454238653182983,0.8691999912261963,COMPLETE
10,0.31511473655700684,2025-10-20 22:50:17.164112,2025-10-20 22:50:18.915621,1,shared,0.09929045028245716,256,128,64.0,,3,0.2313040979752251,600,40,0.00011865342653593674,0.009950135204387584,0.545385479927063,0.8644000291824341,COMPLETE
136,0.31511634588241577,2025-10-20 22:54:58.802400,2025-10-20 22:55:00.351968,1,class-specific,0.07300361403379693,64,128,64.0,,3,0.19041389228681993,1200,40,0.0002959912459898435,0.0016679291765969847,0.5453832149505615,0.8655999898910522,COMPLETE
170,0.3151525855064392,2025-10-20 22:56:17.249455,2025-10-20 22:56:19.379565,2,shared,0.015348931101064868,64,128,,,2,0.18976252193859802,300,20,0.0007314989110750374,0.00036354705468321876,0.5453308820724487,0.8708000183105469,COMPLETE
113,0.31517258286476135,2025-10-20 22:54:11.438256,2025-10-20 22:54:14.317846,2,class-specific,0.0415500323813869,64,128,256.0,,3,0.15749995543994955,1200,40,0.00031619799536770004,0.00014733569399570716,0.5453020334243774,0.8687999844551086,COMPLETE
110,0.315235435962677,2025-10-20 22:54:05.838272,2025-10-20 22:54:07.353650,1,class-specific,0.07313340927745954,64,256,256.0,,3,0.12627314402448014,1200,40,0.00015406602824465047,0.0001550776488729407,0.5452113747596741,0.8659999966621399,COMPLETE
1,0.3152550160884857,2025-10-20 22:49:34.765846,2025-10-20 22:49:38.758954,3,class-specific,0.010367594173240898,256,64,,,2,0.11623224545628541,1500,40,0.008076137991469766,0.0010241315620157212,0.5451831221580505,0.8708000183105469,COMPLETE
22,0.3152822256088257,2025-10-20 22:50:45.325552,2025-10-20 22:50:48.351302,3,shared,0.015528475680152412,64,128,128.0,64.0,4,0.169249808382104,1500,20,0.0004854551125093808,0.001977740612098974,0.5451438426971436,0.8712000250816345,COMPLETE
48,0.31528690457344055,2025-10-20 22:51:56.014292,2025-10-20 22:51:57.643980,1,class-specific,0.08508011948705842,256,128,256.0,128.0,4,0.2484607217750225,600,10,0.0007202985959729045,0.00012945406274235622,0.5451370477676392,0.8695999979972839,COMPLETE
49,0.3153539299964905,2025-10-20 22:51:57.658171,2025-10-20 22:52:00.519580,2,class-specific,0.01822571119173019,256,256,128.0,,3,0.10597595243829842,300,40,0.0001113913257052941,0.00040216407117424287,0.5450403690338135,0.8679999709129333,COMPLETE
58,0.31541264057159424,2025-10-20 22:52:21.908497,2025-10-20 22:52:23.631483,1,class-specific,0.06766357543889132,256,128,256.0,,3,0.24064182906078604,600,10,0.0011169507036162811,0.00449266560023191,0.5449557304382324,0.8691999912261963,COMPLETE
144,0.3154188394546509,2025-10-20 22:55:16.474288,2025-10-20 22:55:17.812926,1,class-specific,0.09954756491951325,64,128,256.0,,3,0.21983546162968987,600,40,0.0004463564103187472,0.00033938738974323527,0.5449467897415161,0.8672000169754028,COMPLETE
166,0.315427303314209,2025-10-20 22:56:06.813078,2025-10-20 22:56:10.494185,3,shared,0.031238549698356488,64,256,,,2,0.1591925942286258,1200,40,0.0005518129162836785,0.005125679310865098,0.5449346303939819,0.8691999912261963,COMPLETE
67,0.3154834806919098,2025-10-20 22:52:39.376002,2025-10-20 22:52:41.189872,1,class-specific,0.0669395634613931,256,128,64.0,256.0,4,0.3176682362239659,900,20,0.0005636647795399322,0.009778340359867452,0.5448535680770874,0.8700000047683716,COMPLETE
84,0.31549689173698425,2025-10-20 22:53:17.472787,2025-10-20 22:53:19.204879,1,class-specific,0.08883394021025398,256,64,64.0,,3,0.01666297432260913,600,10,0.0005775594375904923,0.0005238786026532343,0.5448341369628906,0.8700000047683716,COMPLETE
86,0.31549832224845886,2025-10-20 22:53:20.793682,2025-10-20 22:53:23.845888,3,class-specific,0.011136008119909871,256,128,256.0,,3,0.17261040477248973,600,40,0.0008434700837070307,0.0004764404411380162,0.5448321104049683,0.8712000250816345,COMPLETE
12,0.3155216574668884,2025-10-20 22:50:20.614384,2025-10-20 22:50:23.817082,3,shared,0.0221785495329089,64,128,128.0,,3,0.05359241808317332,1500,40,0.0003084798576660593,0.00015428042702261984,0.5447984933853149,0.8695999979972839,COMPLETE
78,0.3155305087566376,2025-10-20 22:53:01.882826,2025-10-20 22:53:03.531125,1,shared,0.049588768214682694,256,64,,,2,0.22680864880243062,900,20,0.003333295688990329,0.0001851941114120091,0.5447856783866882,0.8691999912261963,COMPLETE
88,0.3155469298362732,2025-10-20 22:53:26.809767,2025-10-20 22:53:28.604139,1,shared,0.035633398676137934,64,128,,,2,0.08487201123969884,1500,20,0.0007502564125399355,0.000625958680919459,0.5447620153427124,0.8695999979972839,COMPLETE
8,0.3156425654888153,2025-10-20 22:50:10.365246,2025-10-20 22:50:12.133559,1,class-specific,0.0658714777036446,256,256,256.0,256.0,4,0.023630684328060748,1500,20,0.00038671734768131057,0.002800047294245544,0.5446240901947021,0.8700000047683716,COMPLETE
159,0.31565621495246887,2025-10-20 22:55:53.138311,2025-10-20 22:55:56.761826,3,shared,0.007310323029333812,64,128,256.0,,3,0.07827382239097792,300,40,0.0033692125622394884,0.00023694371363636743,0.5446043014526367,0.8704000115394592,COMPLETE
37,0.315733402967453,2025-10-20 22:51:25.774643,2025-10-20 22:51:28.164360,2,shared,0.007846448108809719,256,128,,,2,0.14909821023358533,900,10,0.00037720942617501714,0.0009229769269731458,0.5444930195808411,0.8636000156402588,COMPLETE
139,0.31579139828681946,2025-10-20 22:55:03.981474,2025-10-20 22:55:07.628593,3,shared,0.009945932425454676,128,256,64.0,,3,0.3406765462437099,600,40,0.0005269681909872183,0.004231398426139964,0.5444092750549316,0.8695999979972839,COMPLETE
38,0.315803200006485,2025-10-20 22:51:28.178660,2025-10-20 22:51:29.459381,1,class-specific,0.042045083960148104,128,256,,,2,0.11299822725131961,1500,20,0.0012861420972694185,0.0005353803091263237,0.5443923473358154,0.8700000047683716,COMPLETE
55,0.31581827998161316,2025-10-20 22:52:12.077007,2025-10-20 22:52:15.938466,3,shared,0.014084957433917506,256,256,64.0,,3,0.16374773882822574,1500,40,0.002507375583727841,0.00595823030986372,0.5443704724311829,0.8655999898910522,COMPLETE
92,0.3159131407737732,2025-10-20 22:53:34.504669,2025-10-20 22:53:36.428066,1,class-specific,0.025923962741757813,256,128,64.0,,3,0.20339107975673631,600,40,0.00049024608637203,0.0005504003912389881,0.5442336797714233,0.8672000169754028,COMPLETE
3,0.31602758169174194,2025-10-20 22:49:41.130436,2025-10-20 22:49:47.010097,5,class-specific,0.008871876781648759,128,128,,,2,0.14358752130706165,900,1,0.0007748121863989157,0.002503488567065155,0.5440685749053955,0.8651999831199646,COMPLETE
117,0.3160403370857239,2025-10-20 22:54:20.681703,2025-10-20 22:54:24.618326,3,class-specific,0.008517073176610324,128,128,128.0,,3,0.16728401290628186,1200,40,0.00016177593910997936,0.003188031228641279,0.5440502166748047,0.8695999979972839,COMPLETE
23,0.31610628962516785,2025-10-20 22:50:48.364529,2025-10-20 22:50:49.994015,1,shared,0.05331984106793797,64,128,,,2,0.20949951784573448,1200,20,0.0010179815164985595,0.000761402440323192,0.5439549684524536,0.8704000115394592,COMPLETE
16,0.31618136167526245,2025-10-20 22:50:31.561899,2025-10-20 22:50:35.130344,3,class-specific,0.023475896312661414,256,256,64.0,,3,0.39749014343488326,300,40,0.00015533935084960642,0.00813713001302762,0.5438467264175415,0.8679999709129333,COMPLETE
107,0.3163788914680481,2025-10-20 22:54:02.595466,2025-10-20 22:54:03.442166,0,class-specific,0.09327923528051874,64,128,256.0,,3,0.15500682919929157,1200,40,0.00017629745279529907,0.00011315069034433706,0.5435616970062256,0.8668000102043152,COMPLETE
93,0.3164171874523163,2025-10-20 22:53:36.442607,2025-10-20 22:53:37.777431,1,class-specific,0.04512520917536579,256,128,,,2,0.3077206574344133,600,40,0.0006271291010045885,0.00611902830545262,0.5435065031051636,0.868399977684021,COMPLETE
53,0.31649771332740784,2025-10-20 22:52:07.058740,2025-10-20 22:52:08.643424,1,shared,0.04285687745636861,256,256,128.0,256.0,4,0.17574989923578974,1200,40,0.0015662975222562761,0.00293666448515849,0.5433903932571411,0.8695999979972839,COMPLETE
80,0.31649911403656006,2025-10-20 22:53:09.468652,2025-10-20 22:53:13.127657,3,shared,0.013327769653732724,256,256,64.0,64.0,4,0.13218843591619342,600,40,0.0027887687191850336,0.0006574087071379591,0.5433882474899292,0.8695999979972839,COMPLETE
165,0.31656840443611145,2025-10-20 22:56:05.760720,2025-10-20 22:56:06.795765,1,shared,0.04052339275217199,64,128,,,2,0.16959603124196562,600,40,0.0006796750081399102,0.00026490109161941654,0.5432883501052856,0.8655999898910522,COMPLETE
130,0.3166401982307434,2025-10-20 22:54:48.561982,2025-10-20 22:54:49.735676,1,class-specific,0.08514890077907251,256,256,64.0,,3,0.17664350772296938,900,20,0.000185364432020084,0.0013485426197603603,0.543184757232666,0.8723999857902527,COMPLETE
54,0.3167312443256378,2025-10-20 22:52:08.659828,2025-10-20 22:52:12.063356,3,shared,0.021805861230170257,256,256,128.0,256.0,4,0.19439316197512635,1200,40,0.002082711902902076,0.003896626899850584,0.543053388595581,0.8700000047683716,COMPLETE
153,0.3168291449546814,2025-10-20 22:55:34.460216,2025-10-20 22:55:42.228482,7,class-specific,0.011918843363258066,64,128,256.0,,3,0.05408431995394648,600,1,0.00022140562712594673,0.00010069112751037265,0.5429121851921082,0.8687999844551086,COMPLETE
79,0.31689688563346863,2025-10-20 22:53:03.547398,2025-10-20 22:53:09.453613,5,class-specific,0.019880918574976737,64,128,256.0,,3,0.1006393435393139,1500,1,0.005074673741473965,0.0023051339727865393,0.5428143739700317,0.8700000047683716,COMPLETE
167,0.3169907331466675,2025-10-20 22:56:10.508180,2025-10-20 22:56:13.940468,3,class-specific,0.02000803484688584,64,128,,,2,0.1787270464559982,1500,40,0.0004934310183915632,0.00014502533907533008,0.5426790118217468,0.8708000183105469,COMPLETE
11,0.31701841950416565,2025-10-20 22:50:18.931887,2025-10-20 22:50:20.596801,1,shared,0.03750755830128702,64,128,64.0,,3,0.1863720295439456,600,10,0.00012278996252249028,0.0001009208072100315,0.5426390171051025,0.8659999966621399,COMPLETE
70,0.3170449733734131,2025-10-20 22:52:46.430587,2025-10-20 22:52:49.053793,2,class-specific,0.024315965298349104,256,128,256.0,64.0,4,0.16469494189764708,1200,20,0.002585659765582798,0.004555388178718112,0.5426007509231567,0.8640000224113464,COMPLETE
18,0.3171249330043793,2025-10-20 22:50:37.412079,2025-10-20 22:50:38.472869,1,class-specific,0.09639047206166951,256,256,64.0,,3,0.28948212395928447,600,40,0.0002474855496360317,0.0007139089084074802,0.5424854755401611,0.8679999709129333,COMPLETE
190,0.31716734170913696,2025-10-20 22:56:59.455897,2025-10-20 22:57:00.571971,1,class-specific,0.07198006929460467,64,256,256.0,,3,0.1294172253537886,600,20,0.00010336985725704097,0.0002477424844810777,0.5424242615699768,0.8715999722480774,COMPLETE
89,0.3171827495098114,2025-10-20 22:53:28.621407,2025-10-20 22:53:31.399503,2,class-specific,0.0297406481456167,256,64,64.0,,3,0.2879140648976586,600,40,0.0021818791342614395,0.0027196858466669678,0.5424020290374756,0.8712000250816345,COMPLETE
123,0.31722578406333923,2025-10-20 22:54:36.674274,2025-10-20 22:54:37.554740,0,class-specific,0.08873123129422793,64,128,256.0,,3,0.21205750615569935,600,40,0.0003094518790695442,0.00023008917852920712,0.5423400402069092,0.868399977684021,COMPLETE
83,0.31768399477005005,2025-10-20 22:53:15.755086,2025-10-20 22:53:17.455736,1,class-specific,0.040681203523927664,256,64,64.0,,3,0.10993512672691452,600,10,0.0004249828967040186,0.0034250612246564953,0.5416789054870605,0.8619999885559082,COMPLETE
108,0.3178352415561676,2025-10-20 22:54:03.469230,2025-10-20 22:54:04.539232,1,class-specific,0.09849898770771326,64,128,256.0,,3,0.17788047971270113,1200,40,0.00012793309915391928,0.00011965721077435891,0.5414606332778931,0.8695999979972839,COMPLETE
69,0.3192167282104492,2025-10-20 22:52:42.576987,2025-10-20 22:52:46.416776,3,shared,0.004910848197285333,256,128,128.0,,3,0.08165014136918436,1500,40,0.001382559965858446,0.0008738690093678487,0.5394675731658936,0.8632000088691711,COMPLETE
75,0.3194539248943329,2025-10-20 22:52:57.390110,2025-10-20 22:52:58.748822,1,shared,0.03348093589687563,64,128,64.0,,3,0.24946620459239258,300,10,0.0014370281434644562,0.0005069290524185179,0.5391254425048828,0.8676000237464905,COMPLETE
25,0.3198307454586029,2025-10-20 22:50:52.201266,2025-10-20 22:50:56.361685,4,class-specific,0.010429355522442669,64,256,64.0,,3,0.2339546734434506,1500,40,0.00031911464578876226,0.001341031444327881,0.5385818481445312,0.871999979019165,COMPLETE
85,0.3198549747467041,2025-10-20 22:53:19.228799,2025-10-20 22:53:20.779502,1,class-specific,0.049928032438556244,256,64,128.0,,3,0.1871048437316101,300,10,0.001047780094256668,0.00022610599529751985,0.5385468602180481,0.8679999709129333,COMPLETE
44,0.32026347517967224,2025-10-20 22:51:44.749977,2025-10-20 22:51:46.329587,1,class-specific,0.029232356750721424,256,64,256.0,,3,0.09917735614161939,600,10,0.004044083827456696,0.0022378954647233984,0.5379574298858643,0.8651999831199646,COMPLETE
34,0.3335423171520233,2025-10-20 22:51:12.667948,2025-10-20 22:51:14.795463,2,class-specific,0.006958355768619357,256,128,,,2,0.17353128882470004,600,20,0.0009147515160595036,0.000991476908785757,0.5188001394271851,0.8592000007629395,COMPLETE
65,0.3346005976200104,2025-10-20 22:52:34.762002,2025-10-20 22:52:37.817804,3,shared,0.009091767940041587,64,128,64.0,64.0,4,0.36636963697244496,1200,10,0.0004661780349954782,0.0005910652677609062,0.5172734260559082,0.8667998909950256,COMPLETE
120,0.33529171347618103,2025-10-20 22:54:29.265398,2025-10-20 22:54:31.769745,2,class-specific,0.004264024733820841,256,128,,,2,0.1163162099048808,1200,20,0.0003921367527998865,0.00011950697068190244,0.5162763595581055,0.8596000075340271,COMPLETE
77,0.33746853470802307,2025-10-20 22:53:00.181639,2025-10-20 22:53:01.869198,1,class-specific,0.015922903399504678,128,256,64.0,64.0,4,0.1439388172711886,600,10,0.00028938437526419283,0.0002973693432927105,0.5131357908248901,0.8575999736785889,COMPLETE
0,0.35603657364845276,2025-10-20 22:49:32.150998,2025-10-20 22:49:34.745864,2,class-specific,0.004980574813971781,64,64,128.0,256.0,4,0.3220008507081513,600,20,0.0007054660459998879,0.004683004641109446,0.4863477349281311,0.8464000225067139,COMPLETE
50,0.3602069914340973,2025-10-20 22:52:00.532789,2025-10-20 22:52:01.101079,0,shared,0.06145941163186058,64,128,,,2,0.125518076522779,600,20,0.00038545901993221603,0.0013982240507558446,0.4803311824798584,0.8343999981880188,COMPLETE
9,0.36139190196990967,2025-10-20 22:50:12.148562,2025-10-20 22:50:17.141233,4,class-specific,0.015116770354677988,128,128,64.0,256.0,4,0.334525641334551,300,1,0.0057076063479156195,0.0012402297114065312,0.47862178087234497,0.8555999994277954,COMPLETE
87,0.36833012104034424,2025-10-20 22:53:23.861901,2025-10-20 22:53:26.795766,2,class-specific,0.005768386014709662,256,256,,,2,0.06429910802952202,1200,10,0.0005173675066720055,0.0007952246862790465,0.4686118960380554,0.8375999927520752,COMPLETE
46,0.3718421161174774,2025-10-20 22:51:48.841776,2025-10-20 22:51:53.570545,4,class-specific,0.012482065064526758,128,64,,,2,0.07561294526242678,300,1,0.0009758052618306004,0.001706036507827997,0.46354520320892334,0.843999981880188,COMPLETE
4,0.3721126914024353,2025-10-20 22:49:47.025163,2025-10-20 22:49:54.635875,7,shared,0.003590104319049945,128,128,,,2,0.35358946115895074,1200,1,0.0031197879704280155,0.00046004634111372004,0.4631548523902893,0.8491998910903931,COMPLETE
197,0.37300318479537964,2025-10-20 22:57:14.140458,2025-10-20 22:57:15.344925,1,class-specific,0.059153709813098566,64,256,256.0,,3,0.10546779310736401,600,1,0.00017000937658790433,0.00014339951185402973,0.46187013387680054,0.8339999914169312,COMPLETE
36,0.4543549418449402,2025-10-20 22:51:18.384146,2025-10-20 22:51:25.750655,7,class-specific,0.0032212039449588184,64,128,,,2,0.2624634654410495,1200,1,0.00030329602396172534,0.00010376470731325451,0.34450435638427734,0.7823999524116516,COMPLETE
90,0.5139440894126892,2025-10-20 22:53:31.414220,2025-10-20 22:53:32.846261,1,class-specific,0.01685070565678897,128,128,128.0,64.0,4,0.09454060487853724,300,10,0.0003459327957956917,0.0011376162143702034,0.25853532552719116,0.7299999594688416,COMPLETE
193,0.5140065550804138,2025-10-20 22:57:04.765400,2025-10-20 22:57:08.375668,3,class-specific,0.0016487982388309608,64,256,256.0,,3,0.09066941858399832,600,40,0.0001228818463941883,0.0018438179320225377,0.25844520330429077,0.8163999915122986,COMPLETE
82,0.5219368934631348,2025-10-20 22:53:14.081221,2025-10-20 22:53:15.741123,1,class-specific,0.0023066463599769496,256,64,64.0,,3,0.06351880310336312,600,10,0.000681271550933019,0.00014124038049108888,0.2470042109489441,0.7563999891281128,COMPLETE
96,0.5603228807449341,2025-10-20 22:53:41.981760,2025-10-20 22:53:42.273642,0,shared,0.06038662180581966,256,256,64.0,,3,0.2113496014030805,1200,1,0.00019395653103364884,0.0004362887494818862,0.19162482023239136,0.7107999920845032,COMPLETE
29,0.6003496050834656,2025-10-20 22:51:02.171096,2025-10-20 22:51:04.128765,1,class-specific,0.0048055152966996915,256,256,64.0,256.0,4,0.013057310624221913,600,10,0.0008313740418113579,0.0039207011257724345,0.13387858867645264,0.6567999720573425,COMPLETE
60,0.6345517635345459,2025-10-20 22:52:25.427231,2025-10-20 22:52:26.049387,0,class-specific,0.02161033517081948,64,64,64.0,128.0,4,0.06888131090706026,600,1,0.00013671533177179483,0.001903522848533787,0.08453530073165894,0.6979999542236328,COMPLETE
6,0.8138750195503235,2025-10-20 22:49:56.976870,2025-10-20 22:50:07.471218,10,class-specific,0.0014952002575160325,256,256,,,2,0.1240682283144734,900,1,0.0012186752779248286,0.003799624846083862,-0.1741734743118286,0.613599956035614,COMPLETE
39,0.8780614137649536,2025-10-20 22:51:29.472971,2025-10-20 22:51:37.190302,7,class-specific,0.001066054448393826,256,128,,,2,0.13749794562395043,600,1,0.0016648987301092857,0.0024938227608954505,-0.2667750120162964,0.6444000005722046,COMPLETE
2,0.9197359085083008,2025-10-20 22:49:38.775125,2025-10-20 22:49:41.112009,2,shared,0.002146207566691086,128,64,,,2,0.2460644430477087,900,20,0.00036804796757933277,0.00042866510529151005,-0.32689833641052246,0.6416000127792358,COMPLETE
20,1.0645408630371094,2025-10-20 22:50:40.921598,2025-10-20 22:50:42.463020,1,class-specific,0.006387331897779758,256,64,256.0,,3,0.08441326302956556,300,10,0.00018813148540456175,0.0031129393583641477,-0.5358079671859741,0.6523999571800232,COMPLETE
127,1.166462779045105,2025-10-20 22:54:43.458556,2025-10-20 22:54:43.948685,0,class-specific,0.07680625785279974,256,128,128.0,,3,0.05532207452482284,300,1,0.00012969959419737635,0.0021145916945431425,-0.6828502416610718,0.6639999747276306,COMPLETE
